Stage Name, Latitude, Longitude, Elevation
1A_NashvilleToPaducah,36.20654900,-86.77680500,138.10
1A_NashvilleToPaducah,36.20664900,-86.77761200,139.60
1A_NashvilleToPaducah,36.20662500,-86.77788200,140.40
1A_NashvilleToPaducah,36.20665500,-86.77839000,140.80
1A_NashvilleToPaducah,36.20667300,-86.77878000,142.00
1A_NashvilleToPaducah,36.20668100,-86.77895400,142.60
1A_NashvilleToPaducah,36.20668600,-86.77906400,143.10
1A_NashvilleToPaducah,36.20669200,-86.77918900,143.80
1A_NashvilleToPaducah,36.20669600,-86.77926400,144.40
1A_NashvilleToPaducah,36.20670100,-86.77936900,145.10
1A_NashvilleToPaducah,36.20671600,-86.77969600,147.60
1A_NashvilleToPaducah,36.20672000,-86.77978500,148.10
1A_NashvilleToPaducah,36.20673800,-86.78015200,150.10
1A_NashvilleToPaducah,36.20674000,-86.78021200,150.40
1A_NashvilleToPaducah,36.20674900,-86.78039200,150.90
1A_NashvilleToPaducah,36.20675900,-86.78060300,150.90
1A_NashvilleToPaducah,36.20677000,-86.78085400,150.40
1A_NashvilleToPaducah,36.20678900,-86.78103700,150.10
1A_NashvilleToPaducah,36.20685000,-86.78150200,147.70
1A_NashvilleToPaducah,36.20693900,-86.78208100,143.50
1A_NashvilleToPaducah,36.20700800,-86.78238900,143.30
1A_NashvilleToPaducah,36.20705600,-86.78260700,143.10
1A_NashvilleToPaducah,36.20721100,-86.78330500,141.30
1A_NashvilleToPaducah,36.20733800,-86.78392100,144.80
1A_NashvilleToPaducah,36.20737500,-86.78409600,146.10
1A_NashvilleToPaducah,36.20742000,-86.78430500,148.00
1A_NashvilleToPaducah,36.20746300,-86.78450800,149.40
1A_NashvilleToPaducah,36.20759700,-86.78514100,152.30
1A_NashvilleToPaducah,36.20768700,-86.78549000,153.30
1A_NashvilleToPaducah,36.20771100,-86.78558400,153.60
1A_NashvilleToPaducah,36.20786300,-86.78620200,155.60
1A_NashvilleToPaducah,36.20815600,-86.78735400,160.10
1A_NashvilleToPaducah,36.20829700,-86.78790100,164.80
1A_NashvilleToPaducah,36.20830800,-86.78794700,165.10
1A_NashvilleToPaducah,36.20831600,-86.78801400,165.30
1A_NashvilleToPaducah,36.20833300,-86.78815500,165.80
1A_NashvilleToPaducah,36.20833600,-86.78849200,165.80
1A_NashvilleToPaducah,36.20830200,-86.78886700,164.80
1A_NashvilleToPaducah,36.20820300,-86.78933700,162.00
1A_NashvilleToPaducah,36.20809600,-86.78962500,160.70
1A_NashvilleToPaducah,36.20782000,-86.79011000,158.60
1A_NashvilleToPaducah,36.20734800,-86.79093700,157.40
1A_NashvilleToPaducah,36.20732700,-86.79097400,157.30
1A_NashvilleToPaducah,36.20710100,-86.79141300,154.90
1A_NashvilleToPaducah,36.20708100,-86.79147200,154.60
1A_NashvilleToPaducah,36.20703400,-86.79162000,154.00
1A_NashvilleToPaducah,36.20715500,-86.79173100,153.60
1A_NashvilleToPaducah,36.20735100,-86.79191200,152.80
1A_NashvilleToPaducah,36.20745600,-86.79200900,152.10
1A_NashvilleToPaducah,36.20752300,-86.79209100,151.70
1A_NashvilleToPaducah,36.20789700,-86.79255400,150.60
1A_NashvilleToPaducah,36.20795500,-86.79265700,150.90
1A_NashvilleToPaducah,36.20806700,-86.79285900,151.90
1A_NashvilleToPaducah,36.20818200,-86.79306500,152.70
1A_NashvilleToPaducah,36.20828900,-86.79328100,153.30
1A_NashvilleToPaducah,36.20830000,-86.79331200,153.40
1A_NashvilleToPaducah,36.20832300,-86.79337700,153.70
1A_NashvilleToPaducah,36.20840500,-86.79360600,154.90
1A_NashvilleToPaducah,36.20854500,-86.79400100,157.00
1A_NashvilleToPaducah,36.20877000,-86.79474100,159.30
1A_NashvilleToPaducah,36.20900700,-86.79522700,160.30
1A_NashvilleToPaducah,36.20929200,-86.79560300,159.90
1A_NashvilleToPaducah,36.20949400,-86.79581600,159.60
1A_NashvilleToPaducah,36.20997400,-86.79620700,159.40
1A_NashvilleToPaducah,36.21068500,-86.79672300,162.30
1A_NashvilleToPaducah,36.21094000,-86.79695500,162.70
1A_NashvilleToPaducah,36.21112200,-86.79713500,163.40
1A_NashvilleToPaducah,36.21152100,-86.79758000,165.30
1A_NashvilleToPaducah,36.21230900,-86.79860400,167.10
1A_NashvilleToPaducah,36.21244100,-86.79874800,166.90
1A_NashvilleToPaducah,36.21252700,-86.79884200,166.70
1A_NashvilleToPaducah,36.21278300,-86.79912300,166.30
1A_NashvilleToPaducah,36.21283400,-86.79917800,166.10
1A_NashvilleToPaducah,36.21313800,-86.79942100,164.80
1A_NashvilleToPaducah,36.21327600,-86.79953400,164.30
1A_NashvilleToPaducah,36.21383600,-86.79999800,162.10
1A_NashvilleToPaducah,36.21475200,-86.80074200,159.10
1A_NashvilleToPaducah,36.21475200,-86.80074200,159.10
1A_NashvilleToPaducah,36.21630500,-86.80200400,155.40
1A_NashvilleToPaducah,36.21743500,-86.80289600,152.90
1A_NashvilleToPaducah,36.21765400,-86.80306800,152.50
1A_NashvilleToPaducah,36.21819100,-86.80349200,150.90
1A_NashvilleToPaducah,36.21867400,-86.80383700,150.40
1A_NashvilleToPaducah,36.21886000,-86.80397000,150.60
1A_NashvilleToPaducah,36.21958100,-86.80436000,150.50
1A_NashvilleToPaducah,36.21984700,-86.80448500,150.60
1A_NashvilleToPaducah,36.21995400,-86.80453600,150.60
1A_NashvilleToPaducah,36.22039700,-86.80469000,150.30
1A_NashvilleToPaducah,36.22046000,-86.80470700,150.20
1A_NashvilleToPaducah,36.22072700,-86.80478200,150.20
1A_NashvilleToPaducah,36.22114500,-86.80489800,151.00
1A_NashvilleToPaducah,36.22173700,-86.80506100,152.50
1A_NashvilleToPaducah,36.22195500,-86.80512100,153.40
1A_NashvilleToPaducah,36.22235700,-86.80528100,154.90
1A_NashvilleToPaducah,36.22283500,-86.80555200,156.10
1A_NashvilleToPaducah,36.22322200,-86.80587800,153.80
1A_NashvilleToPaducah,36.22382400,-86.80641700,150.50
1A_NashvilleToPaducah,36.22384400,-86.80643500,150.40
1A_NashvilleToPaducah,36.22434900,-86.80689800,149.90
1A_NashvilleToPaducah,36.22450500,-86.80704100,149.60
1A_NashvilleToPaducah,36.22460200,-86.80712300,149.50
1A_NashvilleToPaducah,36.22489200,-86.80736600,149.50
1A_NashvilleToPaducah,36.22535600,-86.80780500,151.70
1A_NashvilleToPaducah,36.22626100,-86.80883600,152.10
1A_NashvilleToPaducah,36.22697200,-86.80963000,145.80
1A_NashvilleToPaducah,36.22746400,-86.81018000,142.30
1A_NashvilleToPaducah,36.22792200,-86.81069200,138.60
1A_NashvilleToPaducah,36.22823600,-86.81102200,137.10
1A_NashvilleToPaducah,36.22870100,-86.81142300,135.80
1A_NashvilleToPaducah,36.22886000,-86.81156100,135.00
1A_NashvilleToPaducah,36.22893300,-86.81162000,134.50
1A_NashvilleToPaducah,36.23000400,-86.81244200,133.70
1A_NashvilleToPaducah,36.23042600,-86.81274300,132.40
1A_NashvilleToPaducah,36.23054700,-86.81282800,134.00
1A_NashvilleToPaducah,36.23123200,-86.81331100,136.30
1A_NashvilleToPaducah,36.23244500,-86.81416700,136.80
1A_NashvilleToPaducah,36.23317100,-86.81467900,137.80
1A_NashvilleToPaducah,36.23378100,-86.81514000,139.50
1A_NashvilleToPaducah,36.23403900,-86.81533500,139.80
1A_NashvilleToPaducah,36.23462400,-86.81577800,141.80
1A_NashvilleToPaducah,36.23537800,-86.81633600,145.40
1A_NashvilleToPaducah,36.23582100,-86.81666000,148.50
1A_NashvilleToPaducah,36.23616100,-86.81691100,150.20
1A_NashvilleToPaducah,36.23618100,-86.81692500,150.20
1A_NashvilleToPaducah,36.23710900,-86.81759200,151.70
1A_NashvilleToPaducah,36.23768000,-86.81800200,149.70
1A_NashvilleToPaducah,36.23772600,-86.81803500,149.60
1A_NashvilleToPaducah,36.23790500,-86.81815300,149.50
1A_NashvilleToPaducah,36.23822800,-86.81836400,148.70
1A_NashvilleToPaducah,36.23824800,-86.81837800,148.60
1A_NashvilleToPaducah,36.23835500,-86.81844700,148.20
1A_NashvilleToPaducah,36.23872800,-86.81869200,147.70
1A_NashvilleToPaducah,36.23875900,-86.81871200,147.70
1A_NashvilleToPaducah,36.23900500,-86.81887000,147.80
1A_NashvilleToPaducah,36.23912000,-86.81894400,147.90
1A_NashvilleToPaducah,36.23924700,-86.81902500,147.90
1A_NashvilleToPaducah,36.23953900,-86.81921300,147.90
1A_NashvilleToPaducah,36.23976200,-86.81935600,147.40
1A_NashvilleToPaducah,36.24022900,-86.81965500,146.00
1A_NashvilleToPaducah,36.24084300,-86.82004900,144.60
1A_NashvilleToPaducah,36.24088500,-86.82007600,144.80
1A_NashvilleToPaducah,36.24117400,-86.82026200,146.10
1A_NashvilleToPaducah,36.24148700,-86.82046600,147.70
1A_NashvilleToPaducah,36.24239800,-86.82106300,154.30
1A_NashvilleToPaducah,36.24279200,-86.82134300,155.20
1A_NashvilleToPaducah,36.24293600,-86.82145600,156.60
1A_NashvilleToPaducah,36.24323200,-86.82168700,157.00
1A_NashvilleToPaducah,36.24369600,-86.82208500,152.40
1A_NashvilleToPaducah,36.24378800,-86.82216500,151.90
1A_NashvilleToPaducah,36.24401300,-86.82235600,150.90
1A_NashvilleToPaducah,36.24406000,-86.82240300,150.60
1A_NashvilleToPaducah,36.24450200,-86.82279200,146.70
1A_NashvilleToPaducah,36.24525500,-86.82345600,140.90
1A_NashvilleToPaducah,36.24529000,-86.82348500,140.70
1A_NashvilleToPaducah,36.24553300,-86.82370100,139.10
1A_NashvilleToPaducah,36.24570300,-86.82385100,138.40
1A_NashvilleToPaducah,36.24573400,-86.82387900,138.40
1A_NashvilleToPaducah,36.24653100,-86.82454900,141.20
1A_NashvilleToPaducah,36.24693400,-86.82488700,140.80
1A_NashvilleToPaducah,36.24698500,-86.82492800,140.60
1A_NashvilleToPaducah,36.24716100,-86.82507800,139.60
1A_NashvilleToPaducah,36.24806600,-86.82583800,139.00
1A_NashvilleToPaducah,36.24808700,-86.82585600,139.00
1A_NashvilleToPaducah,36.24835800,-86.82608500,138.70
1A_NashvilleToPaducah,36.24855500,-86.82625100,138.70
1A_NashvilleToPaducah,36.24873300,-86.82640200,138.90
1A_NashvilleToPaducah,36.24887400,-86.82652100,139.00
1A_NashvilleToPaducah,36.24918000,-86.82678600,138.50
1A_NashvilleToPaducah,36.24940400,-86.82699200,138.20
1A_NashvilleToPaducah,36.24968700,-86.82725300,137.70
1A_NashvilleToPaducah,36.25017600,-86.82774700,138.00
1A_NashvilleToPaducah,36.25076400,-86.82836700,134.90
1A_NashvilleToPaducah,36.25123700,-86.82885600,134.80
1A_NashvilleToPaducah,36.25165700,-86.82925200,136.10
1A_NashvilleToPaducah,36.25211700,-86.82958100,137.50
1A_NashvilleToPaducah,36.25247300,-86.82974800,138.50
1A_NashvilleToPaducah,36.25264000,-86.82981000,138.80
1A_NashvilleToPaducah,36.25280200,-86.82986100,139.10
1A_NashvilleToPaducah,36.25295600,-86.82990500,139.20
1A_NashvilleToPaducah,36.25317900,-86.82995400,139.30
1A_NashvilleToPaducah,36.25350900,-86.82997800,139.00
1A_NashvilleToPaducah,36.25365000,-86.82998800,139.00
1A_NashvilleToPaducah,36.25390300,-86.83000700,139.30
1A_NashvilleToPaducah,36.25420100,-86.83002400,139.60
1A_NashvilleToPaducah,36.25441800,-86.83003300,139.60
1A_NashvilleToPaducah,36.25444100,-86.83003400,139.60
1A_NashvilleToPaducah,36.25493900,-86.83006600,139.50
1A_NashvilleToPaducah,36.25510600,-86.83007700,139.50
1A_NashvilleToPaducah,36.25531600,-86.83008900,139.70
1A_NashvilleToPaducah,36.25564900,-86.83011200,139.70
1A_NashvilleToPaducah,36.25585700,-86.83012700,139.70
1A_NashvilleToPaducah,36.25602100,-86.83013800,139.70
1A_NashvilleToPaducah,36.25685200,-86.83019600,141.20
1A_NashvilleToPaducah,36.25814600,-86.83028700,140.90
1A_NashvilleToPaducah,36.25854700,-86.83031500,141.20
1A_NashvilleToPaducah,36.25861700,-86.83032000,141.40
1A_NashvilleToPaducah,36.25931200,-86.83037000,142.20
1A_NashvilleToPaducah,36.25969400,-86.83041700,142.50
1A_NashvilleToPaducah,36.26049300,-86.83051600,142.30
1A_NashvilleToPaducah,36.26107100,-86.83058900,144.50
1A_NashvilleToPaducah,36.26152400,-86.83064600,144.50
1A_NashvilleToPaducah,36.26161600,-86.83065300,144.40
1A_NashvilleToPaducah,36.26246300,-86.83071500,143.80
1A_NashvilleToPaducah,36.26410000,-86.83079600,143.20
1A_NashvilleToPaducah,36.26422100,-86.83080200,143.10
1A_NashvilleToPaducah,36.26433400,-86.83080700,142.90
1A_NashvilleToPaducah,36.26458100,-86.83081800,142.60
1A_NashvilleToPaducah,36.26474900,-86.83082500,142.00
1A_NashvilleToPaducah,36.26483600,-86.83082900,141.80
1A_NashvilleToPaducah,36.26501200,-86.83083700,141.40
1A_NashvilleToPaducah,36.26505800,-86.83083900,141.20
1A_NashvilleToPaducah,36.26512700,-86.83084100,141.10
1A_NashvilleToPaducah,36.26536000,-86.83085100,141.00
1A_NashvilleToPaducah,36.26570700,-86.83086400,142.50
1A_NashvilleToPaducah,36.26614000,-86.83087900,144.90
1A_NashvilleToPaducah,36.26626100,-86.83088300,144.60
1A_NashvilleToPaducah,36.26652200,-86.83089200,144.40
1A_NashvilleToPaducah,36.26735900,-86.83100300,144.00
1A_NashvilleToPaducah,36.27153200,-86.83180900,151.30
1A_NashvilleToPaducah,36.27259100,-86.83209000,151.00
1A_NashvilleToPaducah,36.27301900,-86.83221700,150.30
1A_NashvilleToPaducah,36.27306300,-86.83223200,150.10
1A_NashvilleToPaducah,36.27368400,-86.83247400,149.70
1A_NashvilleToPaducah,36.27463800,-86.83284700,154.70
1A_NashvilleToPaducah,36.27499600,-86.83298600,155.60
1A_NashvilleToPaducah,36.27514900,-86.83304600,155.90
1A_NashvilleToPaducah,36.27521300,-86.83306600,155.90
1A_NashvilleToPaducah,36.27530300,-86.83309300,155.80
1A_NashvilleToPaducah,36.27561600,-86.83319000,155.00
1A_NashvilleToPaducah,36.27583200,-86.83325700,154.70
1A_NashvilleToPaducah,36.27620400,-86.83337100,155.10
1A_NashvilleToPaducah,36.27652100,-86.83346900,155.60
1A_NashvilleToPaducah,36.27666400,-86.83351300,155.60
1A_NashvilleToPaducah,36.27832400,-86.83407100,156.50
1A_NashvilleToPaducah,36.27834100,-86.83407700,156.50
1A_NashvilleToPaducah,36.27879300,-86.83431100,156.30
1A_NashvilleToPaducah,36.27924400,-86.83458900,161.00
1A_NashvilleToPaducah,36.27929800,-86.83462900,161.30
1A_NashvilleToPaducah,36.27940200,-86.83470600,161.70
1A_NashvilleToPaducah,36.27965400,-86.83493400,161.60
1A_NashvilleToPaducah,36.28034900,-86.83556400,160.30
1A_NashvilleToPaducah,36.28127300,-86.83640100,160.50
1A_NashvilleToPaducah,36.28183700,-86.83695500,160.10
1A_NashvilleToPaducah,36.28212100,-86.83723300,160.80
1A_NashvilleToPaducah,36.28212100,-86.83723300,160.80
1A_NashvilleToPaducah,36.28215400,-86.83726600,160.90
1A_NashvilleToPaducah,36.28244000,-86.83754600,161.40
1A_NashvilleToPaducah,36.28285000,-86.83794900,161.60
1A_NashvilleToPaducah,36.28287900,-86.83797700,161.60
1A_NashvilleToPaducah,36.28316500,-86.83826300,162.10
1A_NashvilleToPaducah,36.28353000,-86.83862800,162.40
1A_NashvilleToPaducah,36.28356400,-86.83865700,162.40
1A_NashvilleToPaducah,36.28408600,-86.83909200,166.00
1A_NashvilleToPaducah,36.28480300,-86.83969000,166.00
1A_NashvilleToPaducah,36.28522700,-86.84004400,165.60
1A_NashvilleToPaducah,36.28525800,-86.84007500,165.60
1A_NashvilleToPaducah,36.28539400,-86.84021100,165.60
1A_NashvilleToPaducah,36.28546200,-86.84027000,165.50
1A_NashvilleToPaducah,36.28581400,-86.84068000,163.00
1A_NashvilleToPaducah,36.28635400,-86.84141100,163.00
1A_NashvilleToPaducah,36.28651000,-86.84162200,163.00
1A_NashvilleToPaducah,36.28656100,-86.84169100,163.10
1A_NashvilleToPaducah,36.28726500,-86.84264500,161.10
1A_NashvilleToPaducah,36.28766500,-86.84318600,159.30
1A_NashvilleToPaducah,36.28816600,-86.84388300,161.20
1A_NashvilleToPaducah,36.28890400,-86.84491100,163.10
1A_NashvilleToPaducah,36.28898800,-86.84502800,163.10
1A_NashvilleToPaducah,36.28957400,-86.84584400,164.20
1A_NashvilleToPaducah,36.28961500,-86.84590100,164.70
1A_NashvilleToPaducah,36.28979800,-86.84620900,165.10
1A_NashvilleToPaducah,36.28982900,-86.84626600,165.10
1A_NashvilleToPaducah,36.29000200,-86.84666800,165.20
1A_NashvilleToPaducah,36.29002500,-86.84672000,165.30
1A_NashvilleToPaducah,36.29028700,-86.84733200,166.00
1A_NashvilleToPaducah,36.29053100,-86.84797800,167.00
1A_NashvilleToPaducah,36.29075000,-86.84851600,167.30
1A_NashvilleToPaducah,36.29101900,-86.84916100,171.40
1A_NashvilleToPaducah,36.29127700,-86.84962400,172.90
1A_NashvilleToPaducah,36.29163100,-86.85024000,173.00
1A_NashvilleToPaducah,36.29190200,-86.85068800,171.50
1A_NashvilleToPaducah,36.29225700,-86.85119600,167.50
1A_NashvilleToPaducah,36.29243700,-86.85145500,166.90
1A_NashvilleToPaducah,36.29244900,-86.85147200,166.90
1A_NashvilleToPaducah,36.29251000,-86.85155600,167.00
1A_NashvilleToPaducah,36.29258700,-86.85167200,167.20
1A_NashvilleToPaducah,36.29267500,-86.85179800,167.50
1A_NashvilleToPaducah,36.29335200,-86.85270900,167.50
1A_NashvilleToPaducah,36.29354800,-86.85289500,167.20
1A_NashvilleToPaducah,36.29364800,-86.85298100,166.90
1A_NashvilleToPaducah,36.29374700,-86.85306600,166.70
1A_NashvilleToPaducah,36.29396800,-86.85320500,166.40
1A_NashvilleToPaducah,36.29429300,-86.85334200,166.00
1A_NashvilleToPaducah,36.29514300,-86.85353100,165.90
1A_NashvilleToPaducah,36.29556900,-86.85365400,165.80
1A_NashvilleToPaducah,36.29570400,-86.85369300,165.90
1A_NashvilleToPaducah,36.29608100,-86.85384400,167.20
1A_NashvilleToPaducah,36.29634300,-86.85401000,167.30
1A_NashvilleToPaducah,36.29677800,-86.85428500,167.30
1A_NashvilleToPaducah,36.29688600,-86.85434900,167.30
1A_NashvilleToPaducah,36.29859600,-86.85536400,166.70
1A_NashvilleToPaducah,36.29926100,-86.85575900,168.40
1A_NashvilleToPaducah,36.30035700,-86.85646100,172.70
1A_NashvilleToPaducah,36.30073600,-86.85666200,173.90
1A_NashvilleToPaducah,36.30102000,-86.85680600,174.10
1A_NashvilleToPaducah,36.30133800,-86.85696700,173.70
1A_NashvilleToPaducah,36.30171400,-86.85715300,174.50
1A_NashvilleToPaducah,36.30206800,-86.85741800,175.40
1A_NashvilleToPaducah,36.30236100,-86.85769800,175.20
1A_NashvilleToPaducah,36.30246600,-86.85778900,175.10
1A_NashvilleToPaducah,36.30271500,-86.85800700,174.90
1A_NashvilleToPaducah,36.30305600,-86.85827200,174.90
1A_NashvilleToPaducah,36.30315800,-86.85832800,174.90
1A_NashvilleToPaducah,36.30340700,-86.85846600,174.70
1A_NashvilleToPaducah,36.30374400,-86.85864400,174.80
1A_NashvilleToPaducah,36.30387600,-86.85872800,174.90
1A_NashvilleToPaducah,36.30409800,-86.85886900,175.10
1A_NashvilleToPaducah,36.30434100,-86.85904600,175.30
1A_NashvilleToPaducah,36.30448500,-86.85915100,175.30
1A_NashvilleToPaducah,36.30476200,-86.85942800,175.30
1A_NashvilleToPaducah,36.30496400,-86.85966900,175.30
1A_NashvilleToPaducah,36.30510100,-86.85983200,175.70
1A_NashvilleToPaducah,36.30511200,-86.85984800,175.70
1A_NashvilleToPaducah,36.30515600,-86.85991100,176.10
1A_NashvilleToPaducah,36.30520900,-86.85998000,176.90
1A_NashvilleToPaducah,36.30553200,-86.86044500,180.20
1A_NashvilleToPaducah,36.30566900,-86.86063500,179.50
1A_NashvilleToPaducah,36.30585900,-86.86087800,179.30
1A_NashvilleToPaducah,36.30593600,-86.86097100,179.40
1A_NashvilleToPaducah,36.30600200,-86.86104900,179.60
1A_NashvilleToPaducah,36.30607600,-86.86114100,180.10
1A_NashvilleToPaducah,36.30614900,-86.86122300,180.60
1A_NashvilleToPaducah,36.30624000,-86.86131500,180.80
1A_NashvilleToPaducah,36.30631700,-86.86138200,180.70
1A_NashvilleToPaducah,36.30640400,-86.86146000,180.60
1A_NashvilleToPaducah,36.30650800,-86.86153900,181.30
1A_NashvilleToPaducah,36.30656800,-86.86158000,181.20
1A_NashvilleToPaducah,36.30662400,-86.86161700,181.10
1A_NashvilleToPaducah,36.30674100,-86.86168500,180.90
1A_NashvilleToPaducah,36.30688000,-86.86175900,180.90
1A_NashvilleToPaducah,36.30704300,-86.86182300,180.80
1A_NashvilleToPaducah,36.30715400,-86.86186000,181.10
1A_NashvilleToPaducah,36.30718800,-86.86187200,181.20
1A_NashvilleToPaducah,36.30733200,-86.86190900,181.70
1A_NashvilleToPaducah,36.30747800,-86.86194100,182.10
1A_NashvilleToPaducah,36.30760500,-86.86196000,182.10
1A_NashvilleToPaducah,36.30774900,-86.86198700,182.20
1A_NashvilleToPaducah,36.30789000,-86.86200300,183.90
1A_NashvilleToPaducah,36.30817100,-86.86202400,188.50
1A_NashvilleToPaducah,36.30831000,-86.86202600,190.00
1A_NashvilleToPaducah,36.30847200,-86.86202800,191.20
1A_NashvilleToPaducah,36.30876300,-86.86200800,193.80
1A_NashvilleToPaducah,36.30887000,-86.86199600,194.70
1A_NashvilleToPaducah,36.30897700,-86.86197700,195.10
1A_NashvilleToPaducah,36.30917600,-86.86193400,195.10
1A_NashvilleToPaducah,36.30931600,-86.86189300,195.30
1A_NashvilleToPaducah,36.30945400,-86.86184200,195.60
1A_NashvilleToPaducah,36.30971800,-86.86173400,197.70
1A_NashvilleToPaducah,36.30995500,-86.86160700,203.00
1A_NashvilleToPaducah,36.31018400,-86.86147000,204.30
1A_NashvilleToPaducah,36.31033700,-86.86137000,204.30
1A_NashvilleToPaducah,36.31047700,-86.86126200,204.90
1A_NashvilleToPaducah,36.31060500,-86.86114800,207.30
1A_NashvilleToPaducah,36.31074300,-86.86101900,209.60
1A_NashvilleToPaducah,36.31088200,-86.86088600,210.00
1A_NashvilleToPaducah,36.31101600,-86.86073100,211.20
1A_NashvilleToPaducah,36.31113100,-86.86058600,214.20
1A_NashvilleToPaducah,36.31125400,-86.86044100,217.30
1A_NashvilleToPaducah,36.31141800,-86.86024400,221.60
1A_NashvilleToPaducah,36.31151900,-86.86013300,222.90
1A_NashvilleToPaducah,36.31154300,-86.86010600,223.10
1A_NashvilleToPaducah,36.31157000,-86.86008700,223.20
1A_NashvilleToPaducah,36.31162300,-86.86006000,223.20
1A_NashvilleToPaducah,36.31167600,-86.86004400,223.20
1A_NashvilleToPaducah,36.31172900,-86.86004200,222.90
1A_NashvilleToPaducah,36.31178000,-86.86004800,222.60
1A_NashvilleToPaducah,36.31182900,-86.86005800,222.40
1A_NashvilleToPaducah,36.31186700,-86.86006700,222.20
1A_NashvilleToPaducah,36.31191000,-86.86008100,222.00
1A_NashvilleToPaducah,36.31194700,-86.86010800,221.70
1A_NashvilleToPaducah,36.31198700,-86.86015600,221.20
1A_NashvilleToPaducah,36.31202800,-86.86024200,220.40
1A_NashvilleToPaducah,36.31205700,-86.86033400,220.20
1A_NashvilleToPaducah,36.31207200,-86.86039300,220.40
1A_NashvilleToPaducah,36.31207500,-86.86045500,220.70
